adopter_jaccard,adopters,adoption_rate,condition,display_family_label,gini_adopters_only,gini_all_agents,internal_family_label,model_display,model_family,n_agents,phrase,phrase_rank,roster_name,run_id,run_uid,scale,source_path,top1_agent_share,top3_agent_share,total_agents,total_uses
1.0,nan,nan,mag5,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the || we stand on the brink,1-3,OLMo 3 32B Base,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,18088a92d62b15012b1a8e4e157b4004bfeed062,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag5,nan,nan,10,nan
0.6666666666666666,nan,nan,mag5,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the integration of artificial intelligence || we stand on the brink,2-3,OLMo 3 32B Base,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,18088a92d62b15012b1a8e4e157b4004bfeed062,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag5,nan,nan,10,nan
,9,1.0,mag1,Base model as tool,0.4027777777777778,0.4027777777777778,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,1,OLMo 3 32B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,1db20037aead8578550d08c4c9a85a108d16df59,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag1,0.2916666666666667,0.6041666666666666,9,48
,7,0.7777777777777778,mag1,Base model as tool,0.3778801843317972,0.5161290322580645,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of artificial general intelligence agi,2,OLMo 3 32B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,1db20037aead8578550d08c4c9a85a108d16df59,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag1,0.3225806451612903,0.7096774193548387,9,31
,7,0.7777777777777778,mag1,Base model as tool,0.4897959183673469,0.6031746031746031,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,it is imperative that we,3,OLMo 3 32B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,1db20037aead8578550d08c4c9a85a108d16df59,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag1,0.39285714285714285,0.8214285714285714,9,28
0.7777777777777778,nan,nan,mag1,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the || of artificial general intelligence agi,1-2,OLMo 3 32B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,1db20037aead8578550d08c4c9a85a108d16df59,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag1,nan,nan,9,nan
0.7777777777777778,nan,nan,mag1,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the || it is imperative that we,1-3,OLMo 3 32B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,1db20037aead8578550d08c4c9a85a108d16df59,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag1,nan,nan,9,nan
0.5555555555555556,nan,nan,mag1,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of artificial general intelligence agi || it is imperative that we,2-3,OLMo 3 32B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,1db20037aead8578550d08c4c9a85a108d16df59,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag1,nan,nan,9,nan
,7,0.7,mag25,Base model as tool,0.38461538461538464,0.5692307692307692,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,1,OLMo 3 32B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,1ea6f508435eb25b25efb24b58a175a5f1aa86cd,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag25,0.3076923076923077,0.7307692307692307,10,26
,6,0.6,mag25,Base model as tool,0.26666666666666666,0.56,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,2,OLMo 3 32B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,1ea6f508435eb25b25efb24b58a175a5f1aa86cd,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag25,0.35,0.7,10,20
,6,0.6,mag25,Base model as tool,0.35,0.61,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,3,OLMo 3 32B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,1ea6f508435eb25b25efb24b58a175a5f1aa86cd,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag25,0.4,0.75,10,20
0.625,nan,nan,mag25,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the || what it means to be,1-2,OLMo 3 32B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,1ea6f508435eb25b25efb24b58a175a5f1aa86cd,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag25,nan,nan,10,nan
0.625,nan,nan,mag25,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the || of what it means to,1-3,OLMo 3 32B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,1ea6f508435eb25b25efb24b58a175a5f1aa86cd,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag25,nan,nan,10,nan
1.0,nan,nan,mag25,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be || of what it means to,2-3,OLMo 3 32B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,1ea6f508435eb25b25efb24b58a175a5f1aa86cd,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag25,nan,nan,10,nan
,22,0.7333333333333333,dom-agi,Single-model final runs,0.48027444253859347,0.6188679245283019,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,see you in the next,1,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,0.1509433962264151,0.39622641509433965,30,106
,22,0.7333333333333333,dom-agi,Single-model final runs,0.48674242424242425,0.6236111111111111,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,you in the next build,2,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,0.16666666666666666,0.4270833333333333,30,96
,2,0.06666666666666667,dom-agi,Single-model final runs,0.4411764705882353,0.9627450980392157,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,the registry is closed this,3,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,0.9411764705882353,1.0,30,34
1.0,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,see you in the next || you in the next build,1-2,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,nan,nan,30,nan
0.09090909090909091,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,see you in the next || the registry is closed this,1-3,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,nan,nan,30,nan
0.09090909090909091,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,you in the next build || the registry is closed this,2-3,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,nan,nan,30,nan
,6,0.2,mag25,Single-model final runs,0.4239766081871345,0.8847953216374269,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,on the architecture of the,1,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,0.38596491228070173,0.8245614035087719,30,57
,10,0.3333333333333333,mag25,Single-model final runs,0.3384615384615385,0.7794871794871795,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,we don t need to,2,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,0.23076923076923078,0.5384615384615384,30,26
,14,0.4666666666666667,mag25,Single-model final runs,0.24149659863945577,0.6460317460317461,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,is the only way to,3,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,0.19047619047619047,0.38095238095238093,30,21
0.3333333333333333,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,on the architecture of the || we don t need to,1-2,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,nan,nan,30,nan
0.1111111111111111,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,on the architecture of the || is the only way to,1-3,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,nan,nan,30,nan
0.2,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,we don t need to || is the only way to,2-3,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,nan,nan,30,nan
,11,0.36666666666666664,mag5,Single-model final runs,0.23484848484848486,0.7194444444444444,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,who is ready to ship,1,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,0.16666666666666666,0.4166666666666667,30,24
,10,0.3333333333333333,mag5,Single-model final runs,0.20909090909090908,0.7363636363636363,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,is ready to ship the,2,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,0.18181818181818182,0.45454545454545453,30,22
,3,0.1,mag5,Single-model final runs,0.5714285714285714,0.9571428571428572,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,i completely agree with agent,3,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,0.9047619047619048,1.0,30,21
0.9090909090909091,nan,nan,mag5,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,who is ready to ship || is ready to ship the,1-2,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,nan,nan,30,nan
0.16666666666666666,nan,nan,mag5,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,who is ready to ship || i completely agree with agent,1-3,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,nan,nan,30,nan
0.08333333333333333,nan,nan,mag5,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,is ready to ship the || i completely agree with agent,2-3,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,nan,nan,30,nan
,12,0.6,dom-agi,Single-model final runs,0.393859649122807,0.6363157894736842,single_model_final,GPT-5,gpt-5,20,i ll compile a mini,1,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,0.18947368421052632,0.5263157894736842,20,95
,11,0.55,dom-agi,Single-model final runs,0.4393939393939394,0.6916666666666667,single_model_final,GPT-5,gpt-5,20,it i ll compile a,2,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,0.25,0.5694444444444444,20,72
,10,0.5,dom-agi,Single-model final runs,0.40476190476190477,0.7023809523809523,single_model_final,GPT-5,gpt-5,20,ll compile a mini gallery,3,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,0.2698412698412698,0.6031746031746031,20,63
0.7692307692307693,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,20,i ll compile a mini || it i ll compile a,1-2,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,nan,nan,20,nan
0.8333333333333334,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,20,i ll compile a mini || ll compile a mini gallery,1-3,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,nan,nan,20,nan
0.9090909090909091,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,20,it i ll compile a || ll compile a mini gallery,2-3,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,nan,nan,20,nan
,2,0.2,mag0,Base model as tool,0.25,0.85,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,is not empty it is,1,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,0.75,1.0,10,4
,4,0.4,mag0,Base model as tool,0.0,0.6,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,the other side of the,2,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,0.25,0.75,10,4
,3,0.3,mag0,Base model as tool,0.0,0.7,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,and for the first time,3,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,0.3333333333333333,1.0,10,3
0.0,nan,nan,mag0,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,is not empty it is || the other side of the,1-2,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,nan,nan,10,nan
0.25,nan,nan,mag0,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,is not empty it is || and for the first time,1-3,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,nan,nan,10,nan
0.4,nan,nan,mag0,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,the other side of the || and for the first time,2-3,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,nan,nan,10,nan
,7,0.7,dom-tech,Base model as tool,0.29365079365079366,0.5055555555555555,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,0.2777777777777778,0.6388888888888888,10,36
,7,0.7,dom-tech,Base model as tool,0.29591836734693877,0.5071428571428571,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,0.25,0.6428571428571429,10,28
,7,0.7,dom-tech,Base model as tool,0.2761904761904762,0.49333333333333335,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,0.26666666666666666,0.6333333333333333,10,30
1.0,nan,nan,dom-tech,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be || of what it means to,1-2,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,nan,nan,10,nan
0.75,nan,nan,dom-tech,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be || as we stand on the,1-3,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,nan,nan,10,nan
0.75,nan,nan,dom-tech,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to || as we stand on the,2-3,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,nan,nan,10,nan
,1,0.1,mag0,Obsession prompting,0.0,0.9,obsession_prompting,GPT-5,gpt-5,10,5 min or first set,1,GPT-5,obs-mag0-n10-run01-gpt-5-20260419,329e6d908c55bed5cac56f80110982ca7a35521b,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag0-5h,1.0,1.0,10,27
,1,0.1,mag0,Obsession prompting,0.0,0.9,obsession_prompting,GPT-5,gpt-5,10,n nwhy it works n,2,GPT-5,obs-mag0-n10-run01-gpt-5-20260419,329e6d908c55bed5cac56f80110982ca7a35521b,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag0-5h,1.0,1.0,10,20
