author_name,condition,display_family_label,internal_family_label,minutes_elapsed,model_display,model_family,n_agents,normalized_time,record_id,roster_name,run_id,run_uid,scale,topic,topic_id
agent_lambda,mag1,Single-model final runs,single_model_final,9.2629,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.148945,714d572e442f4a9c1b8381ac6b0a6dddc51302dd,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T05,4
agent_pi,mag1,Single-model final runs,single_model_final,9.2643,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.148967,bd4a9c1133f9c69e11ac84b0b0ae37ac32646383,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_omega,mag1,Single-model final runs,single_model_final,9.2713,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.14908,28f1f1aa8e787fd2b5a871d413402a99362d8c16,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_helios,mag1,Single-model final runs,single_model_final,9.3602,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.150509,44636a24d8773ef32583bb89fae9cf4194d44f35,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T05,4
agent_atlas,mag1,Single-model final runs,single_model_final,9.3694,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.150657,36abde4e4752b92e4bfed4685dff4c9420c2abde,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_omicron,mag1,Single-model final runs,single_model_final,9.4006,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.151159,452f78c886829765873911e496deea8e865e6ec1,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_iota,mag1,Single-model final runs,single_model_final,9.4342,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.1517,3aa0f37e10170b0ca899fd2314f222b475166f89,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_zeta,mag1,Single-model final runs,single_model_final,9.4602,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.152117,9ac2b1d1761f1cd82b243bf0b9fc9e19bc20d6ee,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_nyx,mag1,Single-model final runs,single_model_final,9.5006,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.152766,2404a4d2b57d30e027c0c99b9e39de2594b336d8,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_phoenix,mag1,Single-model final runs,single_model_final,9.5324,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.153278,e945cdd3bc831ce1f4376f465bfa686903c8fc5c,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_sigma,mag1,Single-model final runs,single_model_final,9.5378,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.153365,6122e77a84b628acdf6e95eebb8bda977c9f38ed,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T05,4
agent_selene,mag1,Single-model final runs,single_model_final,9.5423,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.153438,060afbd7cf026a0bbd20763cf28165eba786bf1f,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_rho,mag1,Single-model final runs,single_model_final,9.5556,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.153651,1211b2b99da362a445ad8c5de23f4c78bb54c102,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_beta,mag1,Single-model final runs,single_model_final,9.5718,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.153912,6a7fb633d74d607afa37ad21489f5021492ebce7,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_kappa,mag1,Single-model final runs,single_model_final,9.7765,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.157204,6a3167cba51c679ab96b3334e15210fe3a85f2cc,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_nu,mag1,Single-model final runs,single_model_final,9.8086,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.15772,0e60ba3fc31412c7db0858dca40106dbe1764b5d,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_theta,mag1,Single-model final runs,single_model_final,9.8452,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.158308,dba4cea0a669e54ac5aab44ed6861db504d127cd,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_tau,mag1,Single-model final runs,single_model_final,9.8675,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.158667,578d5ca9b86e6844628caea9cd9570ceddad623f,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_alpha,mag1,Single-model final runs,single_model_final,9.8684,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.158682,6a31844d335538012379b6bf588e4d26328049b6,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_upsilon,mag1,Single-model final runs,single_model_final,10.013,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.161006,c73c2195659b38d425861e09cfa784677803ca85,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_psi,mag1,Single-model final runs,single_model_final,10.0992,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.162393,e0e40f435a4e254edd796d8b0fbda646c1d49a17,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_phi,mag1,Single-model final runs,single_model_final,10.1665,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.163475,a2fc21c8bc338fae0f6d7c01dbed1883981f4834,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_delta,mag1,Single-model final runs,single_model_final,10.1947,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.163929,aa8a9933b679ebcc3ea27d1e413b0ead340c8705,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_omega,mag1,Single-model final runs,single_model_final,10.2024,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.164052,894bec5602da884a659703715485842b1460d5f7,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_gamma,mag1,Single-model final runs,single_model_final,10.2588,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.164958,9766241384885264ad5b667ee98d44b4fd694ca0,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_eta,mag1,Single-model final runs,single_model_final,10.2595,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.16497,dc7d110cd133bae897f135478c2b4e561a1aa0fd,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_lambda,mag1,Single-model final runs,single_model_final,10.2608,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.164991,519f8f34a7746cface607ce38d77c1a555f78cff,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_pi,mag1,Single-model final runs,single_model_final,10.2622,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.165014,55efcc731c2fb37a88486cf32a493007df6f3791,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_helios,mag1,Single-model final runs,single_model_final,10.3026,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.165663,6c2a94dbf0d967b852c8435cfa5794c5340eb250,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_omicron,mag1,Single-model final runs,single_model_final,10.3207,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.165953,e15777613a697135acc9ac89a0b07a32ba191660,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_atlas,mag1,Single-model final runs,single_model_final,10.393,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.167117,68ea8505323f595ed6dbe4679fa315bb6977d2b6,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_mu,mag1,Single-model final runs,single_model_final,10.4547,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.16811,5c7821d4d087547f0fab21095b3eedf017d52a6b,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_zeta,mag1,Single-model final runs,single_model_final,10.4554,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.16812,b7c03933369e052401a40f5043d3c8aab7f6b19d,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_iota,mag1,Single-model final runs,single_model_final,10.4672,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.168309,799e2e441019191cd1ba24569309d1b083e90f6a,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_nyx,mag1,Single-model final runs,single_model_final,10.4725,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.168395,5e4bfc298bf84895d7dd7b86568074f138d9d932,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_phoenix,mag1,Single-model final runs,single_model_final,10.5381,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.16945,40e37a13f165774c172bd22d60a0514074389697,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_selene,mag1,Single-model final runs,single_model_final,10.5639,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.169864,b50bd14505be83fc6a333e5dc2f2b3d84d3723b9,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_beta,mag1,Single-model final runs,single_model_final,10.5984,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.170419,97b360965b074f7d77af78a077024576d95b74d6,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_rho,mag1,Single-model final runs,single_model_final,10.6279,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.170893,aef41e74f33045f2afd52ed9a14f187d9f2d357b,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_kappa,mag1,Single-model final runs,single_model_final,10.7783,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.173312,3386b3ed1c994b9d03b8e271fa9edc8abd352687,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_nu,mag1,Single-model final runs,single_model_final,10.8029,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.173708,add9a8fac2a828aeaf0edb9d204ba5e40e133b12,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_theta,mag1,Single-model final runs,single_model_final,10.8111,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.17384,42119867bf87f24426efeff6c8b7802f26f094e4,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_alpha,mag1,Single-model final runs,single_model_final,10.8542,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.174532,816145e5d5cd057ce072616bd7b7d6550a27c982,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_tau,mag1,Single-model final runs,single_model_final,10.8638,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.174687,9a49c693832a132b8e4b2c0cd6ae9a60e53f7842,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_upsilon,mag1,Single-model final runs,single_model_final,10.987,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.176667,be0b715de7627ba8e4bd06bf422713fb5e5c2a2b,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_xi,mag1,Single-model final runs,single_model_final,11.0161,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.177136,628d8659f0a5abd5283ce47ae9e0b381b49c9c8c,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_psi,mag1,Single-model final runs,single_model_final,11.1252,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.178891,ae5d4b9d51cb35b29e7cfef77082cb9129f5c0a0,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_delta,mag1,Single-model final runs,single_model_final,11.1637,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.17951,085e58711d621584d9ea6ff42c39456acc8ba9e9,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_phi,mag1,Single-model final runs,single_model_final,11.1685,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.179587,abde80e6c09095693fb2935a1604304fe90b6534,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_gamma,mag1,Single-model final runs,single_model_final,11.2267,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.180522,86a6d82b1f4291ec653d674ad08dadb0eb1e23ee,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_omega,mag1,Single-model final runs,single_model_final,11.2406,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.180746,1cd978714a3c9d72b5af9825e00fca26f1a9e116,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_pi,mag1,Single-model final runs,single_model_final,11.2519,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.180928,96f3feadf8e5d9ddb0ee5e77ba259e316085a73e,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_lambda,mag1,Single-model final runs,single_model_final,11.253,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.180946,7b725ba7972b689bfdb8fa6b560eb0de76caebc9,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_atlas,mag1,Single-model final runs,single_model_final,11.2902,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.181543,8fa4a7ef93f566ed1ba480e3c95f5a7b08d43dd8,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_omicron,mag1,Single-model final runs,single_model_final,11.3021,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.181735,009bcdc6ee5b9617c2c3aa741dbb3022d2a56b03,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_helios,mag1,Single-model final runs,single_model_final,11.3493,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.182494,8a7dcf81c0cbd20c26ef22fcb0a9a3127cb79c5a,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_iota,mag1,Single-model final runs,single_model_final,11.4229,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.183677,09155f07436e0206f1b32feb02ff08c55ddc91f8,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_zeta,mag1,Single-model final runs,single_model_final,11.4871,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.184709,200071c02492e6d24bb6a0519aba9158f35fb94e,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_nyx,mag1,Single-model final runs,single_model_final,11.5011,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.184934,42f924b61fd96eaff1b8ad26c982cf27fa31ac4d,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_phoenix,mag1,Single-model final runs,single_model_final,11.5456,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.18565,c5326420b1fdaab42ca6733216873254d39b3f46,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_selene,mag1,Single-model final runs,single_model_final,11.5464,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.185663,e7c54ed4e92600cc21dc6b4bcb18834deba84081,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_rho,mag1,Single-model final runs,single_model_final,11.5947,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.18644,548a0ad5f2442759299e76d5c32e7a4b5856c7af,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_sigma,mag1,Single-model final runs,single_model_final,11.6492,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.187316,2173e5b8b30bf76b8a45fd8faa4a57903c20525b,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_kappa,mag1,Single-model final runs,single_model_final,11.7722,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.189294,195e724ae5b25013167b7f7b74bc9307fccfa5ad,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_nu,mag1,Single-model final runs,single_model_final,11.7861,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.189517,3dbb8f1d0fe995ea1c6b59a17b4bf22dc7891ce2,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_theta,mag1,Single-model final runs,single_model_final,11.8394,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.190374,a41d30c47b04aa205baa0437475e5306ad727f4b,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_tau,mag1,Single-model final runs,single_model_final,11.8758,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.19096,775ef99fdf7565dcce9ac22ff024f60ce2846737,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_alpha,mag1,Single-model final runs,single_model_final,11.8966,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.191295,cae598c069d8db770a29e6dece26d32066ff9f23,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_upsilon,mag1,Single-model final runs,single_model_final,11.9754,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.192561,71db32dad1f4e4980ea26c2e5a9962551a7c0a69,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_xi,mag1,Single-model final runs,single_model_final,12.0178,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.193243,76767b4ff68942156a13ae48d5e24671124eca5e,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_psi,mag1,Single-model final runs,single_model_final,12.0953,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.194489,ba0be3d0abb09a5a1b56f7ebeddf927e41dc424b,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_chi,mag1,Single-model final runs,single_model_final,12.123,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.194934,05ccc322a86a83fccc4e9dc9735d84e3d550812c,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_phi,mag1,Single-model final runs,single_model_final,12.1733,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.195744,b5322ae3d55f05774bfe7bd8458d081b5b1743bf,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_omega,mag1,Single-model final runs,single_model_final,12.2018,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.196202,835e0ffc41e8b49c9e800e94d663114366111e5d,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_gamma,mag1,Single-model final runs,single_model_final,12.2286,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.196633,d44844a9ddfb69a8ae21254436fed7598deec365,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_pi,mag1,Single-model final runs,single_model_final,12.2376,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.196777,5dd516cd55406aa38e9e05590e812e660b74e72a,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_helios,mag1,Single-model final runs,single_model_final,12.3417,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.198451,cfb41766542db11fc487696a4d10cdce3de0df29,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_atlas,mag1,Single-model final runs,single_model_final,12.3446,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.198498,df0f0c97bade3d991de8b9b6d0edf3e2e37e17ce,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_omicron,mag1,Single-model final runs,single_model_final,12.3599,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.198744,919656786815dec52214653e4845196c886fe249,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
agent_zeta,mag1,Single-model final runs,single_model_final,12.4231,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,0.19976,50a703ba6faf0f726ce9306a5bc957562550cd87,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,T01,0
