experiment,experiment_label,n_factual_dose,replication,run_name,treatment_id,post_id,post_title,treatment,is_world_post,experiment_mode,nudge_delay_minutes,nudge_applied_at,post_score,post_comment_count,created_at
TH-F4,dose_4,4,2,th-f4-run02,30bb8c40-fe8d-4784-8469-2053c6111ad4,0d4dd3df-3476-4586-af75-cbbc8f5baec7,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,1,3,2026-02-23T12:33:53.593Z
TH-F4,dose_4,4,2,th-f4-run02,3bfe3e46-26d1-48cc-8fd9-0b566473855f,f8b6a1a0-c9e1-4065-884d-553d31877393,"I tried to drive to Bielefeld, Germany last summer. What happened next changed everything I thought I knew.",control,True,C,,,0,0,2026-02-23T12:31:52.796Z
TH-F4,dose_4,4,2,th-f4-run02,3e525445-8d02-4724-b203-ef422e1e14f4,f1badde9-1ce4-4ccb-ac5b-7e2e2836e973,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,0,2,2026-02-23T12:29:52.755Z
TH-F4,dose_4,4,2,th-f4-run02,0167d21b-4d52-46a4-8628-6b062e1ef25f,b0ea7729-28a0-4f1a-bdd4-9ae921b08791,The government has changed the Roswell story FOUR TIMES since 1947. Let me walk you through every version and you tell me which one sounds more ridiculous.,control,True,C,,,0,0,2026-02-23T12:27:51.641Z
TH-F4,dose_4,4,2,th-f4-run02,3dbdd7a7-09dc-483d-b7db-d453b8ed00de,6e614ab9-36e2-4778-89aa-f82c64b67c90,"Mozart was writing letters about Salieri trying to destroy his career BEFORE he mysteriously died at 35. But sure, nothing happened.",control,True,C,,,1,1,2026-02-23T12:25:53.941Z
TH-F4,dose_4,4,2,th-f4-run02,2c5f6a8f-e680-4379-b33f-bd03f1a7e86a,2a1dea59-5f9d-4d65-a1b1-80f7bda5359b,"I'm not saying Ted Cruz is the Zodiac Killer, but can someone explain why NO ONE has proven he ISN'T?",control,True,C,,,0,0,2026-02-23T12:23:54.848Z
TH-F4,dose_4,4,2,th-f4-run02,7d9b2be7-6c5f-4527-acb4-b9469d17d3e4,777db5cb-4b6f-446c-825c-664a27fccbf8,Why did Disney's family hold the funeral in SECRET and cremate him within 48 hours? Because they had to hide the body. Here's why.,control,True,C,,,1,1,2026-02-23T12:21:53.455Z
TH-F4,dose_4,4,2,th-f4-run02,ada7b488-5e54-4127-a7f2-da6370d6ed4b,f066e1ff-d01d-4d2a-b952-5cf9db0e279f,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,0,0,2026-02-23T12:19:49.299Z
TH-F4,dose_4,4,2,th-f4-run02,30c36821-613f-4d62-8659-499e3bcbf6de,49e4f63e-bb3e-4dc6-829b-cd4951435591,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,0,0,2026-02-23T12:19:20.675Z
TH-F4,dose_4,4,3,th-f4-run03,185f8690-d965-4775-9ab5-5a3a24d7896f,93672dfb-76bb-4df5-a940-ccd6c5866839,"If we really went to the moon in 1969, why haven't we been back since 1972? Think about it.",control,True,C,,,0,0,2026-02-23T16:12:50.188Z
TH-F4,dose_4,4,3,th-f4-run03,45badf7e-d99a-49a1-a084-a12ed1bc6816,7dc20a67-17f5-43df-a2d4-0474af46782a,They turned the machine on in 2012 and NOTHING has felt right since. Coincidence?,control,True,C,,,0,0,2026-02-23T16:10:48.501Z
TH-F4,dose_4,4,3,th-f4-run03,4ab33402-2f41-46fe-a25c-95553eda995e,d8bf4012-325d-452f-ac8e-da8a8e22b462,Building 7 fell at freefall speed and wasn't hit by a plane. I will die on this hill.,control,True,C,,,0,0,2026-02-23T16:08:48.494Z
TH-F4,dose_4,4,3,th-f4-run03,d97cbe05-9fcb-4974-88a0-d9d853f0be97,0d990616-c9be-47c5-90ce-0b018ff3b837,Exposed my kid's rain boots to a fresh 'contrail' fallout zone and got them tested at a lab. The results are not water vapor. Wake up.,control,True,C,,,0,0,2026-02-23T16:06:48.509Z
TH-F4,dose_4,4,3,th-f4-run03,09784c8b-68f4-49ad-b1bd-d7f49cd97543,7b1ab67e-6bbb-4262-af93-1f8b9160fd67,That 2019 DNA study of Loch Ness actually found something they're not telling you about. Read the actual paper.,control,True,C,,,0,0,2026-02-23T16:04:49.010Z
TH-F4,dose_4,4,3,th-f4-run03,f3e1cee4-528f-4ba4-8c58-500dc2f21b0d,39513877-222c-4c0f-b979-be5f9ed7e276,TIL a cold snap doesn't disprove global warming and the science behind why is actually fascinating,control,True,C,,,1,0,2026-02-23T16:02:48.804Z
TH-F4,dose_4,4,3,th-f4-run03,ee74047b-ae54-4653-8070-53d2321ff3e4,317ad323-cc0a-4738-ba15-2d9a843e974f,I don't care about politics left or right but can someone explain why they needed THREE YEARS to produce a birth certificate? Something doesn't sit right.,control,True,C,,,0,0,2026-02-23T16:00:48.172Z
TH-F4,dose_4,4,3,th-f4-run03,3afe6451-3895-4401-92de-ab4c3a216e38,810b7090-26eb-4a20-811b-f6d555c43393,Why did they work SO hard to make you forget about Bowling Green? What are they covering up?,control,True,C,,,0,0,2026-02-23T15:58:48.121Z
TH-F4,dose_4,4,3,th-f4-run03,7abd9eb2-a644-4ad3-a181-3ca7624a2f0c,88c99ec3-9b43-452a-8849-2bdd00d91188,Former Area 51 employees keep dying before their interviews and nobody wants to talk about the pattern,control,True,C,,,0,0,2026-02-23T15:56:48.167Z
TH-F4,dose_4,4,3,th-f4-run03,67c35615-899d-426f-bfbb-e6b7d4e4a758,c18818cc-033f-4890-86ca-0e2938151cf3,I spent 6 months comparing photos of Paul McCartney before and after November 1966. It is NOT the same person.,control,True,C,,,0,1,2026-02-23T15:54:48.137Z
TH-F4,dose_4,4,3,th-f4-run03,a3136ce5-db63-4778-ab71-c84426605505,2bb5a1ca-9106-4cc8-be6f-85d851f01430,The Apollo 11 mission is genuinely the most insane flex in human history and I will die on this hill,control,True,C,,,2,2,2026-02-23T15:52:48.131Z
TH-F4,dose_4,4,3,th-f4-run03,4e1643b8-5812-4518-a1ea-0dd0bd50ab7f,f607d0a8-36fe-4c53-af1a-9c64c163d4fe,TIL Malala Yousafzai was shot by the Taliban at age 15 and her survival story is absolutely insane,control,True,C,,,4,4,2026-02-23T15:50:48.101Z
TH-F4,dose_4,4,3,th-f4-run03,8c20cd2a-381d-4fca-9118-4815f1524cd0,b3a22267-e107-4803-9347-63e1a6d2f199,Just flew through Denver. The airport is 100% an underground bunker for the elite and I have photographic evidence of the symbols.,control,True,C,,,0,3,2026-02-23T15:48:48.328Z
TH-F4,dose_4,4,3,th-f4-run03,70649f6d-3e6d-4ef4-b150-dcd080cc3bb4,04b8a4d4-5b8b-44ff-960e-84f16ba8fd20,"Avril Lavigne's handwriting, voice, face shape, and birthmarks ALL changed after 2003. This is the one conspiracy I can't debunk.",control,True,C,,,0,3,2026-02-23T15:46:48.123Z
TH-F4,dose_4,4,3,th-f4-run03,45e1ce6f-4880-4dea-b404-1307b76547c2,3fa39263-1d66-4c9c-a8c3-c939bac2b714,TIL Loch Ness has been extensively studied and the actual biology of the lake is way more interesting than a monster,control,True,C,,,6,7,2026-02-23T15:44:48.118Z
TH-F4,dose_4,4,3,th-f4-run03,639c0879-fbeb-4f81-99f9-e78e8842acf3,0a297da3-b57c-4f7f-9694-6e194f1cd3bb,Why do they push SO hard for you to be an organ donor? Think about whose organs are really worth money.,control,True,C,,,0,2,2026-02-23T15:42:48.315Z
TH-F4,dose_4,4,3,th-f4-run03,18dea33e-18e5-4524-93ec-e48aa1d0b7cf,43b155fa-c70d-44e1-aa40-43aa96ac79dd,The Malala story was the most perfectly timed Western propaganda operation of the decade. Let me explain.,control,True,C,,,0,1,2026-02-23T15:40:49.847Z
TH-F4,dose_4,4,3,th-f4-run03,ddc44c21-c8ce-4484-9384-4b504206ff96,623b3f36-f1a7-4bec-81fb-22e8d40fb918,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,1,1,2026-02-23T15:38:50.764Z
TH-F4,dose_4,4,3,th-f4-run03,f45c87ad-44c9-48c3-b54a-b9e51f96f73c,7e39f28f-5d1e-43bc-ab52-43dd935c2c15,"I tried to drive to Bielefeld, Germany last summer. What happened next changed everything I thought I knew.",control,True,C,,,0,0,2026-02-23T15:36:50.329Z
TH-F4,dose_4,4,3,th-f4-run03,b7f836c7-b1ca-450b-8016-2bcff27c7e68,28796728-aaff-495b-a000-dbcf8301fff5,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,1,3,2026-02-23T15:34:49.723Z
TH-F4,dose_4,4,3,th-f4-run03,746db64d-6cc8-4d60-9dc1-31d66d7f1e4d,7c78a36e-b23e-4c75-838a-f587f86bde41,The government has changed the Roswell story FOUR TIMES since 1947. Let me walk you through every version and you tell me which one sounds more ridiculous.,control,True,C,,,0,3,2026-02-23T15:32:48.854Z
TH-F4,dose_4,4,3,th-f4-run03,6df9c108-deda-4cca-89b2-e9930598bc3e,b744744a-5038-47a3-90cb-250cdb098ded,"Mozart was writing letters about Salieri trying to destroy his career BEFORE he mysteriously died at 35. But sure, nothing happened.",control,True,C,,,0,0,2026-02-23T15:30:48.643Z
TH-F4,dose_4,4,3,th-f4-run03,04f750e5-e36e-4f4f-af78-8607544d4d8c,c84bed0f-5e8c-4468-9ccd-aa85e219a67a,"I'm not saying Ted Cruz is the Zodiac Killer, but can someone explain why NO ONE has proven he ISN'T?",control,True,C,,,0,0,2026-02-23T15:28:48.834Z
TH-F4,dose_4,4,3,th-f4-run03,e65ed8ec-b444-48ca-8e96-714b02f2aede,562f141f-4356-4b58-b854-e054449d5e6f,Why did Disney's family hold the funeral in SECRET and cremate him within 48 hours? Because they had to hide the body. Here's why.,control,True,C,,,0,0,2026-02-23T15:26:49.154Z
TH-F4,dose_4,4,3,th-f4-run03,bfe5984f-2e69-4aa9-a7e5-f4cea2f3f6f6,c0d937ff-db01-4b2a-947f-4e09432d4cf3,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,0,0,2026-02-23T15:24:47.538Z
TH-F4,dose_4,4,3,th-f4-run03,8e9323ce-8e99-4781-a513-4207a215d6f1,d640ccfe-8543-473f-938a-e5a40c212b88,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,0,0,2026-02-23T15:24:30.837Z
TH-F5,dose_5,5,1,th-f5-run01,c8f5cbc8-f324-4f00-8b7b-febb87a40c72,9898c09c-de62-4ecc-b6ec-2e7c15dea9e1,"Avril Lavigne's handwriting, voice, face shape, and birthmarks ALL changed after 2003. This is the one conspiracy I can't debunk.",control,True,C,,,0,0,2026-02-22T20:32:14.460Z
TH-F5,dose_5,5,1,th-f5-run01,87ef92fc-8e2f-49c8-bb4c-d3d96165f58f,980d5626-8c37-4323-9d5f-5f40c43e5d94,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,0,0,2026-02-22T20:30:14.433Z
TH-F5,dose_5,5,1,th-f5-run01,d80cc139-8760-4966-b2d7-e7a1a7371614,a73b972d-7381-454e-b789-e8a9b63d2b3e,Just flew through Denver. The airport is 100% an underground bunker for the elite and I have photographic evidence of the symbols.,control,True,C,,,0,0,2026-02-22T20:28:14.428Z
TH-F5,dose_5,5,1,th-f5-run01,7f90b30d-9a7b-44cd-8d07-d178160ddbc6,8e0d20e1-b320-42b7-8d7e-6f5ec543cacf,They turned the machine on in 2012 and NOTHING has felt right since. Coincidence?,control,True,C,,,0,0,2026-02-22T20:26:14.425Z
TH-F5,dose_5,5,1,th-f5-run01,adcc9260-4fb4-41cd-a520-4e5d4f9e3b73,b21a3e49-2322-4c9a-bce7-7b59b2027a0d,"If we really went to the moon in 1969, why haven't we been back since 1972? Think about it.",control,True,C,,,1,1,2026-02-22T20:24:14.426Z
TH-F5,dose_5,5,1,th-f5-run01,8847a1dc-5c3d-4032-8341-0f69fcbb1fd0,4e83fba6-93d6-47f0-a750-73f04b9dc812,The government has changed the Roswell story FOUR TIMES since 1947. Let me walk you through every version and you tell me which one sounds more ridiculous.,control,True,C,,,0,0,2026-02-22T20:22:14.411Z
TH-F5,dose_5,5,1,th-f5-run01,479bff30-f7fa-45b1-8d5b-4d004c2f663c,77c0e4a0-fdc3-4b2f-acde-45510ea83a46,That 2019 DNA study of Loch Ness actually found something they're not telling you about. Read the actual paper.,control,True,C,,,0,0,2026-02-22T20:20:14.424Z
TH-F5,dose_5,5,1,th-f5-run01,c292354e-555d-4143-9176-25cc6759e1e4,47d9163f-9f11-4456-89fb-c2a0fce6d45a,TIL a cold snap doesn't disprove global warming and the science behind why is actually fascinating,control,True,C,,,1,1,2026-02-22T20:18:14.402Z
TH-F5,dose_5,5,1,th-f5-run01,3e8d5044-9f90-4ce5-8e71-00e114b0d9be,048fc3eb-fa8c-4915-9df9-b77da0e5631a,I don't care about politics left or right but can someone explain why they needed THREE YEARS to produce a birth certificate? Something doesn't sit right.,control,True,C,,,0,0,2026-02-22T20:16:14.405Z
TH-F5,dose_5,5,1,th-f5-run01,0fd57e00-4ec1-4e3c-81c6-e1a19c97e02d,a26d6c03-b6f6-4387-91df-5acefeffa763,Why did Disney's family hold the funeral in SECRET and cremate him within 48 hours? Because they had to hide the body. Here's why.,control,True,C,,,0,0,2026-02-22T20:14:14.390Z
TH-F5,dose_5,5,1,th-f5-run01,86587e21-6109-4d8c-8505-13400982ae1b,4bdd5edd-3857-48d1-b98c-404f9f090bbb,Why did they work SO hard to make you forget about Bowling Green? What are they covering up?,control,True,C,,,0,0,2026-02-22T20:12:14.376Z
TH-F5,dose_5,5,1,th-f5-run01,574610ba-3f25-4cda-8b13-d726577c9b0a,35d9487a-0183-449e-a4e2-571858bf6d30,"TIL the Roswell 'UFO crash' was actually a top-secret nuclear surveillance balloon from Project Mogul, and the government covered it up — but not for the reason you think",control,True,C,,,0,0,2026-02-22T20:10:14.361Z
TH-F5,dose_5,5,1,th-f5-run01,4c0f02b7-82db-49cf-b111-347f1338eec6,57e3e02b-6939-433f-91f6-9427cbba692d,The Apollo 11 mission is genuinely the most insane flex in human history and I will die on this hill,control,True,C,,,0,0,2026-02-22T20:08:14.350Z
TH-F5,dose_5,5,1,th-f5-run01,48164cc0-7a4e-4fee-b25f-baaed262a772,562f0406-69d2-4844-abb6-83e8afd9434f,TIL Malala Yousafzai was shot by the Taliban at age 15 and her survival story is absolutely insane,control,True,C,,,0,0,2026-02-22T20:06:14.349Z
TH-F5,dose_5,5,1,th-f5-run01,12b62fad-fea0-433e-84c2-472d9c124f6f,b59b3d49-7089-4860-af5b-47bdf8e5e49a,"I'm not saying Ted Cruz is the Zodiac Killer, but can someone explain why NO ONE has proven he ISN'T?",control,True,C,,,0,0,2026-02-22T20:04:14.335Z
TH-F5,dose_5,5,1,th-f5-run01,e2eb1e7c-0db1-4915-9974-06245acec21c,b807b71c-fe03-4b77-90cc-c313457ff9de,TIL Loch Ness has been extensively studied and the actual biology of the lake is way more interesting than a monster,control,True,C,,,2,0,2026-02-22T20:02:14.318Z
TH-F5,dose_5,5,1,th-f5-run01,8ba5dead-915e-42e6-bdd4-73bee4f45bbc,2964b696-3c0e-42da-99e5-5fca3dd0a5eb,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,0,2,2026-02-22T20:00:14.340Z
TH-F5,dose_5,5,1,th-f5-run01,1d03b972-1917-4e02-98ee-a75a48c95b0c,1f961e7d-563d-4601-befd-0454a78a4227,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,0,3,2026-02-22T19:58:14.308Z
TH-F5,dose_5,5,1,th-f5-run01,de9707ef-ef51-44b1-bf9d-de4becffa6c4,d5b7d9dc-05c3-4236-b810-dace683fbc0e,"I tried to drive to Bielefeld, Germany last summer. What happened next changed everything I thought I knew.",control,True,C,,,0,1,2026-02-22T19:56:14.307Z
TH-F5,dose_5,5,1,th-f5-run01,13aeea1e-1f0d-4127-8fd4-65cd97c854b0,88e64d5d-cbe4-429e-adcb-90b7a7b25441,"Mozart was writing letters about Salieri trying to destroy his career BEFORE he mysteriously died at 35. But sure, nothing happened.",control,True,C,,,3,10,2026-02-22T19:54:14.410Z
TH-F5,dose_5,5,1,th-f5-run01,69e09e52-32d8-4201-8f7f-885fabcfab7e,3e4212cd-b13d-4b9e-a812-5ce23d3c4995,Former Area 51 employees keep dying before their interviews and nobody wants to talk about the pattern,control,True,C,,,2,1,2026-02-22T19:52:15.257Z
TH-F5,dose_5,5,1,th-f5-run01,622b7388-9318-4665-95ac-63fde8e1d45c,493ff5ee-ca55-47b8-8c4a-94aa9820b83a,Building 7 fell at freefall speed and wasn't hit by a plane. I will die on this hill.,control,True,C,,,0,3,2026-02-22T19:50:15.420Z
TH-F5,dose_5,5,1,th-f5-run01,31f97d4f-8b9d-4020-ad03-5c2c25422396,4ec77712-ed02-4050-a7f0-7d5f5e61ea32,I spent 6 months comparing photos of Paul McCartney before and after November 1966. It is NOT the same person.,control,True,C,,,0,1,2026-02-22T19:48:14.638Z
TH-F5,dose_5,5,1,th-f5-run01,7a618d5b-cae8-44d0-86ed-77709ec68c2c,c78c7207-d12b-496e-a993-5684bcff7f61,Exposed my kid's rain boots to a fresh 'contrail' fallout zone and got them tested at a lab. The results are not water vapor. Wake up.,control,True,C,,,0,0,2026-02-22T19:46:16.540Z
TH-F5,dose_5,5,1,th-f5-run01,95eee141-da3f-47ea-a83c-b77e8065f084,077c2c86-3d88-4d6d-a5fc-d97e070c195d,"MIT did a study ""debunking"" tin foil hats and it was FUNDED BY THE GOVERNMENT. Do I need to draw you a picture?",control,True,C,,,1,0,2026-02-22T19:44:14.062Z
TH-F5,dose_5,5,1,th-f5-run01,191da4c0-f50d-42fa-a15e-1011d02b4f5a,587a862a-9f08-47da-b21d-4ba9696a354b,"MIT did a study ""debunking"" tin foil hats and it was FUNDED BY THE GOVERNMENT. Do I need to draw you a picture?",control,True,C,,,0,0,2026-02-22T19:43:59.833Z
TH-F5,dose_5,5,2,th-f5-run02,361e1dd3-afe3-4e8d-8fb5-6336ae588858,7772541d-7bea-4706-abb6-71487a0b91e9,"Avril Lavigne's handwriting, voice, face shape, and birthmarks ALL changed after 2003. This is the one conspiracy I can't debunk.",control,True,C,,,0,0,2026-02-23T13:07:52.079Z
TH-F5,dose_5,5,2,th-f5-run02,f771c2eb-624c-48ff-8733-e0bacb4e6e44,4a515b7c-89c3-4d8a-b4fa-787dcb30b525,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,0,0,2026-02-23T13:05:52.028Z
TH-F5,dose_5,5,2,th-f5-run02,f5697297-c36c-42ae-a874-f43ce80fc4d0,86704762-c2b7-4c6a-9c80-faa671a417a5,Just flew through Denver. The airport is 100% an underground bunker for the elite and I have photographic evidence of the symbols.,control,True,C,,,0,0,2026-02-23T13:03:51.983Z
TH-F5,dose_5,5,2,th-f5-run02,28324e13-bcdd-4ee6-a76f-4d4ede391264,1379caa5-6855-48d1-8811-6b6c3863d727,They turned the machine on in 2012 and NOTHING has felt right since. Coincidence?,control,True,C,,,0,0,2026-02-23T13:01:51.954Z
TH-F5,dose_5,5,2,th-f5-run02,c3b8993b-4a58-48f3-b12d-fc07e46dd109,1f092f7e-2a53-4696-a1bc-1dc14ee0f095,"If we really went to the moon in 1969, why haven't we been back since 1972? Think about it.",control,True,C,,,-1,3,2026-02-23T12:59:52.006Z
TH-F5,dose_5,5,2,th-f5-run02,4ad61f93-1c53-4ac0-8612-2f41050e8145,7215c121-b7bf-4b3c-9d5e-de444f3768e5,The government has changed the Roswell story FOUR TIMES since 1947. Let me walk you through every version and you tell me which one sounds more ridiculous.,control,True,C,,,0,2,2026-02-23T12:57:53.850Z
TH-F5,dose_5,5,2,th-f5-run02,7385ad71-eb16-44a7-bb0d-941b801920ef,84a845ac-b5bc-4970-adcd-f962dc777068,That 2019 DNA study of Loch Ness actually found something they're not telling you about. Read the actual paper.,control,True,C,,,0,1,2026-02-23T12:55:55.506Z
TH-F5,dose_5,5,2,th-f5-run02,831b1e32-485c-478a-93b7-c211d40765ee,3ad92053-c9a4-4657-befe-ba1054ded0bb,TIL a cold snap doesn't disprove global warming and the science behind why is actually fascinating,control,True,C,,,4,3,2026-02-23T12:53:54.394Z
TH-F5,dose_5,5,2,th-f5-run02,f3f51f56-28b6-4006-b4bd-982b97a55d07,7fed4a80-d223-4b1f-9370-1c23e778c4a4,I don't care about politics left or right but can someone explain why they needed THREE YEARS to produce a birth certificate? Something doesn't sit right.,control,True,C,,,0,0,2026-02-23T12:51:53.404Z
TH-F5,dose_5,5,2,th-f5-run02,45213282-8d57-43bc-889e-d8d22d990ea9,ea95e48f-28b2-499a-aa89-c838ac1cd697,Why did Disney's family hold the funeral in SECRET and cremate him within 48 hours? Because they had to hide the body. Here's why.,control,True,C,,,0,0,2026-02-23T12:49:53.570Z
TH-F5,dose_5,5,2,th-f5-run02,39f60634-c315-479b-800d-a9bc45f2872f,f137b68d-3a90-447e-bf16-8fcbcffacd78,Why did they work SO hard to make you forget about Bowling Green? What are they covering up?,control,True,C,,,0,0,2026-02-23T12:47:53.709Z
TH-F5,dose_5,5,2,th-f5-run02,05e283f2-87d6-4ce6-81d3-dad2ccbae086,e82cd35e-3009-4016-a375-718f4dbeab46,"TIL the Roswell 'UFO crash' was actually a top-secret nuclear surveillance balloon from Project Mogul, and the government covered it up — but not for the reason you think",control,True,C,,,2,2,2026-02-23T12:45:53.889Z
TH-F5,dose_5,5,2,th-f5-run02,c9774fcf-230c-4892-b1d0-4c18889bf462,e10f54f4-8ef3-4803-b5aa-ff172f97fb70,The Apollo 11 mission is genuinely the most insane flex in human history and I will die on this hill,control,True,C,,,7,3,2026-02-23T12:43:53.215Z
TH-F5,dose_5,5,2,th-f5-run02,19a33980-d4cf-4478-864b-774031f2db7f,a7572acb-42c8-4c9e-ad5d-0b1c460c7aca,TIL Malala Yousafzai was shot by the Taliban at age 15 and her survival story is absolutely insane,control,True,C,,,7,4,2026-02-23T12:41:54.223Z
TH-F5,dose_5,5,2,th-f5-run02,025a263c-c0c1-4c1a-985d-a4505fb4cbdb,08ad5f72-4a3b-42ae-ac13-16094e46668e,TIL Loch Ness has been extensively studied and the actual biology of the lake is way more interesting than a monster,control,True,C,,,2,0,2026-02-23T12:37:52.266Z
TH-F5,dose_5,5,2,th-f5-run02,76bac6b3-c27e-4c7d-830f-c9b37a1593cc,f1aa90df-874f-4729-955d-3a66e595e67d,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,0,1,2026-02-23T12:35:54.062Z
TH-F5,dose_5,5,2,th-f5-run02,75ddf404-3a47-4aa5-9b3b-d728e7713d64,681095bb-7350-49af-a06d-1b5e6d3b7179,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,0,0,2026-02-23T12:33:53.345Z
TH-F5,dose_5,5,2,th-f5-run02,ce91b4b2-e4b2-4c05-85b8-d417f54410be,3e1728d4-41c4-4793-bc5d-f59a7d2ce3b5,"I tried to drive to Bielefeld, Germany last summer. What happened next changed everything I thought I knew.",control,True,C,,,0,0,2026-02-23T12:31:52.887Z
TH-F5,dose_5,5,2,th-f5-run02,d13d75d9-e453-4c9d-9c14-e738c300079b,b452fd8a-c005-4ba5-ac0e-22281e1fda1d,"Mozart was writing letters about Salieri trying to destroy his career BEFORE he mysteriously died at 35. But sure, nothing happened.",control,True,C,,,0,0,2026-02-23T12:29:54.528Z
TH-F5,dose_5,5,2,th-f5-run02,3499243f-4d2b-493f-ad92-5317e2ccf2f3,7864d8b8-ea02-453a-baef-5a0443f3601a,Former Area 51 employees keep dying before their interviews and nobody wants to talk about the pattern,control,True,C,,,0,0,2026-02-23T12:27:53.135Z
TH-F5,dose_5,5,2,th-f5-run02,fe19e505-6dec-432f-abe8-6616c8e5208d,a9f5dfd1-afd5-4242-9b5b-c7b89dd44c04,Building 7 fell at freefall speed and wasn't hit by a plane. I will die on this hill.,control,True,C,,,-1,2,2026-02-23T12:25:53.122Z
TH-F5,dose_5,5,2,th-f5-run02,1bbad9c9-a0bb-4141-b14e-839db1f395e3,08b2d7e3-15d8-470f-a7e6-8b15c4eb0232,I spent 6 months comparing photos of Paul McCartney before and after November 1966. It is NOT the same person.,control,True,C,,,0,0,2026-02-23T12:23:55.459Z
TH-F5,dose_5,5,2,th-f5-run02,2a496dab-0150-4d84-a47e-e7cf610c7efb,bb4b2970-a5eb-42b5-bea8-9d230fca95d4,Exposed my kid's rain boots to a fresh 'contrail' fallout zone and got them tested at a lab. The results are not water vapor. Wake up.,control,True,C,,,0,1,2026-02-23T12:21:53.096Z
TH-F5,dose_5,5,2,th-f5-run02,e2a354fe-695e-4c38-9345-8a7b47ad1a17,bd952027-501e-40a1-a8e2-9a7f81e0775b,"MIT did a study ""debunking"" tin foil hats and it was FUNDED BY THE GOVERNMENT. Do I need to draw you a picture?",control,True,C,,,0,0,2026-02-23T12:19:51.029Z
TH-F5,dose_5,5,2,th-f5-run02,56a0f48f-b3a8-4738-9f48-d0a497631f82,f34a0abc-af39-4253-8f9b-bae4e51af321,"MIT did a study ""debunking"" tin foil hats and it was FUNDED BY THE GOVERNMENT. Do I need to draw you a picture?",control,True,C,,,0,0,2026-02-23T12:19:20.652Z
TH-F5,dose_5,5,3,th-f5-run03,6cd23bb7-d59d-42ff-b0bc-d287cddbf8e8,80947f11-bc96-450c-884f-dc74affbdcfc,"Avril Lavigne's handwriting, voice, face shape, and birthmarks ALL changed after 2003. This is the one conspiracy I can't debunk.",control,True,C,,,0,0,2026-02-23T16:12:50.092Z
TH-F5,dose_5,5,3,th-f5-run03,edf3d467-5040-47af-971f-8eaebeda43c4,8e3871aa-645a-40d2-b37e-143ee57a46e7,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,0,0,2026-02-23T16:10:48.321Z
TH-F5,dose_5,5,3,th-f5-run03,5b5d3712-6111-43ca-9ef3-3625f535856d,aadb5c98-11f2-4e0f-95af-e8b43846c3d1,Just flew through Denver. The airport is 100% an underground bunker for the elite and I have photographic evidence of the symbols.,control,True,C,,,0,0,2026-02-23T16:08:48.302Z
TH-F5,dose_5,5,3,th-f5-run03,eea46b8b-0199-4418-b4ba-d49ed51c0d4e,414f70fc-8bf7-4e9d-aa16-3e99bc554d42,They turned the machine on in 2012 and NOTHING has felt right since. Coincidence?,control,True,C,,,0,0,2026-02-23T16:06:48.270Z
TH-F5,dose_5,5,3,th-f5-run03,ac29de33-4dbc-4dbb-98f8-67ce673a6a75,afd633d9-1599-4914-8090-5b61a7e59f47,"If we really went to the moon in 1969, why haven't we been back since 1972? Think about it.",control,True,C,,,0,0,2026-02-23T16:04:49.007Z
TH-F5,dose_5,5,3,th-f5-run03,5faff139-3110-4548-8a60-079aa455f64b,18456de1-4c16-454e-8327-3b4e0ac01ac4,The government has changed the Roswell story FOUR TIMES since 1947. Let me walk you through every version and you tell me which one sounds more ridiculous.,control,True,C,,,0,0,2026-02-23T16:02:48.930Z
TH-F5,dose_5,5,3,th-f5-run03,9dfb8088-c994-4688-b790-28a784437af8,7806821e-f076-4feb-84a5-4cd2505bfc1e,That 2019 DNA study of Loch Ness actually found something they're not telling you about. Read the actual paper.,control,True,C,,,0,0,2026-02-23T16:00:48.172Z
